,movie_id,original_title,tags
310,205775,in the heart of the sea,"winter 1820, new england whale ship essex assault someth one could believe: whale mammoth size will, almost human sens vengeance. real-lif maritim disast would inspir herman melville’ mobi dick. told half story. “heart sea” reveal encounter’ harrow aftermath, ship’ surviv crew push limit forc unthink stay alive. brave storms, starvation, panic despair, men call question deepest beliefs, valu live moral trade, captain search direct open sea first mate still seek bring great whale down. suicid ocean sea hunger shipwreck ship whale basedontruestori strand surviv whale death newengland lostatsea basedontrueev whalingship starvat 19thcenturi cannib referencetomobydick whaleoil nantucket [ { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 3 6 , "" n e "" : "" h r "" } ] chrishemsworth benjaminwalk ronhoward"
311,11692,the adventures of pluto nash,"year 2087, set moon. pluto nash, high-fli success owner hottest nightclub universe, find troubl refus sell club lunar gangster mogan, happen help mysteri rex crater mastermind plan take entir moon. moon casino bar nightclub futur mafiaboss lasergun [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] eddiemurphi randyquaid ronunderwood"
312,22972,green zone,"u.s.-l occup baghdad 2003, chief warrant offic roy miller team armi inspector dispatch find weapon mass destruct believ stockpil iraqi desert. rocket one booby-trap treacher site next, men search deadli chemic agent stumbl instead upon elabor cover-up threaten invert purpos mission. weaponofmassdestruct baghdad iraqi [ { "" "" : 1 0 7 5 2 , "" n e "" : "" w r "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] mattdamon gregkinnear paulgreengrass"
313,227973,the peanuts movie,"snoopi embark upon greatest mission team take sky pursu arch-nemesis, best pal charli brown begin epic quest back home. basedoncomicstrip famili 3d charliebrown snoopi [ { "" "" : 1 6 , "" n e "" : "" n n "" } ] noahschnapp billmelendez stevemartino"
314,29193,the spanish prisoner,"employe corpor lucr secret process tempt betray it. there' that. dialogu confid invent independentfilm [ { "" "" : 8 0 , "" n e "" : "" c r e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 9 6 4 8 , "" n e "" : "" e r "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] stevemartin campbellscott davidmamet"
315,1734,the mummy returns,"rick evelyn o'connell, along 8 year old son alex, discov key legendari scorpion king' might, fabl bracelet anubis. unfortunately, newli resurrect imhotep design bracelet well, kidnap new bearer, alex, gain control anubis' otherworldli army. son ancientegypt bracelet [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } ] brendanfras rachelweisz stephensomm"
316,3131,gangs of new york,"1863. america born streets. amsterdam vallon return five point america seek vengeanc psychot gangland kingpin, bill butcher, murder father year earlier. eager pickpocket side whole new army, vallon fight way seek vengeanc butcher restor peac area. fire irish-american immigr gangwar pickpocket ship gangofthiev butcher pig armi rescu gang [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 3 6 , "" n e "" : "" h r "" } , { "" "" : 8 0 , "" n e "" : "" c r e "" } ] leonardodicaprio danielday-lewi martinscorses"
317,76758,金陵十三釵,"western find refug group women church japan' rape nank 1937. pose priest, attempt lead women safety. forcedprostitut childrap [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 3 6 , "" n e "" : "" h r "" } , { "" "" : 1 0 7 5 2 , "" n e "" : "" w r "" } ] christianbal nini zhangyim"
318,9408,surf's up,"codi surf penguin shiverpool dream make big like idol big z. journey discov talent think must learn accept surf fame fortune. surf' 2007 american computer-anim mockumentari film produc soni pictur anim distribut columbia pictur imagework studios. star voic shia labeouf, jeff bridges, zooey deschanel, jon heder among others. sea worldcup surfer wave surfboard giantwav worldchampion idol mockumentari [ { "" "" : 1 6 , "" n e "" : "" n n "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } ] shialabeouf jeffbridg ashbrannon"
319,9890,the stepford wives,"take becom stepford wife, woman perfect beyond belief? ask stepford husbands, who'v creat high-tech, terrifi littl town. android housewif transform [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] nicolekidman matthewbroderick frankoz"
320,855,black hawk down,"u.s. ranger elit delta forc team attempt kidnap two underl somali warlord, black hawk helicopt shot down, american suffer heavi casualties, face intens fight militia ground. prisonersofwar wound somalia warlord famin deltaforc rescueoper [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 3 6 , "" n e "" : "" h r "" } , { "" "" : 1 0 7 5 2 , "" n e "" : "" w r "" } ] joshhartnett ewanmcgregor ridleyscott"
321,77953,the campaign,"two rival politician compet win elect repres small north carolina congression district unit state hous representatives. polit politician electioncampaign northcarolinam congressman politicalcandid moustach politicalcorrupt campaignmanag campaignfin [ { "" "" : 3 5 , "" n e "" : "" c e "" } ] willferrel zachgalifianaki jayroach"
322,18,the fifth element,"2257, taxi driver unintent given task save young girl part key ensur surviv humanity. clone taxi cyborg egypt futur stowaway spacetravel raceagainsttim armsdeal love alien priest endoftheworld goodvsevil shootout policechas cabdriv newyorkc spaceopera militari operasing resorthotel ancientastronaut archeologist ancientevil cruiselin [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] brucewilli garyoldman lucbesson"
323,37786,sex and the city 2,"carrie, charlotte, miranda marri now, they'r still littl fun sun. samantha get chanc visit one extravag vacat destin planet offer bring along, surmis women-onli retreat may perfect excus eschew respons rememb life like decid settl down. [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] sarahjessicapark kristindavi michaelpatrick"
324,10501,the road to el dorado,"fail swindle, two con-men end map el dorado, fabl ""citi gold,"" unintend trip new world. much surprise, map lead pair mythic city, startl inhabit promptli begin worship gods. question is, take worship nativ they'r worth, bit el dorado riches? gold hors swordfight [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 6 , "" n e "" : "" n n "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } ] kennethbranagh kevinklin donmichaelpaul"
325,57800,ice age: continental drift,"manny, diego, sid embark upon anoth adventur contin set adrift. use iceberg ship, encount sea creatur battl pirat explor new world. bluefootedboobi prehistorictim meltingic badger elephants floatingic landbridg era glacial deriva [ { "" "" : 1 6 , "" n e "" : "" n n "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } ] johnleguizamo rayromano stevemartino"
326,150689,cinderella,"father unexpectedli pass away, young ella find merci cruel stepmoth daughters. never one give hope, ella' fortun begin chang meet dash stranger woods. cinderella magic princ fairytal kingdom royalti orphan lostsho evilstepmoth retel [ { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } , { "" "" : 1 8 , "" n e "" : "" r "" } ] lilyjam cateblanchett kennethbranagh"
327,7980,the lovely bones,"brutal murdered, 14-year-old susi salmon watch heaven grief-stricken famili -- killer. observ daili lives, must balanc thirst reveng desir famili heal. rape 1970 evid tree afterlif lossofdaught serialkil corps pedophil teenagelov griev childhoodsexualabus basedonyoungadultnovel [ { "" "" : 1 4 , "" n e "" : "" f n "" } , { "" "" : 1 8 , "" n e "" : "" r "" } ] rachelweisz markwahlberg peterjackson"
328,12,finding nemo,"nemo, adventur young clownfish, unexpectedli taken great barrier reef home dentist' offic aquarium. worrisom father marlin friendli forget fish dori bring nemo home -- meet vegetarian sharks, surfer dude turtles, hypnot jellyfish, hungri seagulls, along way. fathersonrelationship harbor underwat fishtank greatbarrierreef missingchild aftercreditssting duringcreditssting shorttermmemoryloss clownfish fathersonreunion protectivefath [ { "" "" : 1 6 , "" n e "" : "" n n "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } ] albertbrook ellendegener andrewstanton"
329,122,the lord of the rings: the return of the king,"aragorn reveal heir ancient king he, gandalf member broken fellowship struggl save gondor sauron' forces. meanwhile, frodo sam bring ring closer heart mordor, dark lord' realm. elv orc middle-earth(tolkien) basedonnovel suspicion braveri war honor troll brutal violenc ghost endoftrilog quest swordandsorceri [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } ] elijahwood ianmckellen peterjackson"
330,121,the lord of the rings: the two towers,"frodo sam trek mordor destroy one ring power gimli, legola aragorn search orc-captur merri pippin. along, nefari wizard saruman await fellowship member orthanc tower isengard. elv orc middle-earth(tolkien) hobbit basedonnovel explos cave fort armi mission attack guid wizard ring swordandsorceri [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } ] elijahwood ianmckellen peterjackson"
331,68737,seventh son,"john gregory, seventh son seventh son also local spook, protect countri witches, boggarts, ghoul manner thing go bump night. howev john young anymore, seek apprentic carri trade. fail survive. last hope young farmer' son name thoma ward. surviv train becom spook mani other couldn't? magic chosenon darkfantasi witchhunt evilwitch basedonyoungadultnovel swordandsorceri [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } ] jeffbridg juliannemoor sergeibodrov"
332,1995,lara croft: tomb raider,"english aristocrat lara croft skill hand-to-hand combat middl battl secret society. shape archaeologist moonlight tomb raider recov lost antiqu meet match evil powell, who' search power relic. treasur buddhistmonk planetaryconfigur angkorwat illuminati williamblak treasurehunt archaeologist basedonvideogam archeolog [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] angelinajoli jonvoight simonwest"
333,157353,transcendence,"two lead comput scientist work toward goal technolog singularity, radic anti-technolog organ fight prevent creat world comput transcend abil human brain. artificialintellig technolog nanotechnolog computerviru supercomput resurrect love mindcontrol terror scientist extremist moraldilemma computerscientist mindtransf quantumcomput mindupload [ { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 9 6 4 8 , "" n e "" : "" e r "" } ] johnnydepp paulbettani wallypfist"
334,331,jurassic park iii,"need fund research, dr. alan grant accept larg sum money accompani paul amanda kirbi aerial tour infam isla sorna. long hell break loos strand wayfar must fight surviv host new -- even deadli -- dinosaur tri make snack them. exoticisland dna paleontolog tyrannosaurusrex velociraptor spinosauru airplan rescu mission dinosaur jurassicpark [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] samneil williamh.maci joejohnston"
335,61791,rise of the planet of the apes,"scientist rodman determin find cure alzheimer's, diseas slowli consum father. feel certain close breakthrough test latest serum apes, notic dramat increas intellig brain activ primat subject – especi caesar, pet chimpanzee. intellig zoo cage dystopia goldengatebridg ape monkey medicalresearch alzheimer'sdiseas [ { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] jamesfranco freidapinto rupertwyatt"
336,8204,the spiderwick chronicles,"upon move run-down spiderwick estat mother, twin brother jare simon grace, along sister mallory, find pull altern world full faeri creatures. brothersisterrelationship familyrelationship singlemoth alternater motherchildrelationship hiddentruth goblin magicalcreatur fairi [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } ] freddiehighmor mary-louisepark markwat"
337,47964,a good day to die hard,"iconoclastic, take-no-prison cop john mcclane, find first time foreign soil travel moscow help wayward son jack - unawar jack realli highly-train cia oper stop nuclear weapon heist. russian underworld pursuit, battl countdown war, two mcclane discov oppos method make unstopp heroes. bomb cia russia escap courthous rogu moscow [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] brucewilli jaicourtney johnmoor"
338,10733,the alamo,"base 1836 standoff group texan tejano men, led davi crockett jim bowie, mexican dictat santa anna' forc alamo san antonio, texas. texa offic upris alamo mexican [ { "" "" : 3 7 , "" n e "" : "" w e e r n "" } , { "" "" : 3 6 , "" n e "" : "" h r "" } , { "" "" : 1 0 7 5 2 , "" n e "" : "" w r "" } ] dennisquaid billybobthornton johnleehancock"
339,9806,the incredibles,"bob parr given superhero day log time insur adjust rais three children formerli heroic wife suburbia. receiv mysteri assignment, time get back costume. secretident secret hero island wretch supernaturalpow weapon lawsuit superhero [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 6 , "" n e "" : "" n n "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } ] craigt.nelson hollyhunt bradbird"
340,1408,cutthroat island,"morgan adam slave, william shaw, quest recov three portion treasur map. unfortunately, final portion held murder uncle, dawg. crew skeptic leadership abilities, must complet quest mutini her. made yet difficult effort british crown end pirat raids. exoticisland treasur map ship scalp pirat [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } ] geenadavi matthewmodin rennyharlin"
